Unnamed: 0,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
8525,1430 REBECQ,Apartment,185000,2.0,65.0,Semi equipped,0.0,0.0,1.0,25.0,0.0,5.0,65.0,201.0,3.0, Good,0.0
8526,1120 NEDER-OVER-HEEMBEEK BRU,Apartment,185000,1.0,66.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,66.0,201.0,2.0, To be done up,0.0
8527,5000 Namur,Apartment,185000,2.0,90.0,USA semi equipped,0.0,0.0,1.0,19.0,0.0,5.0,90.0,201.0,2.0, To be done up,0.0
8528,8430 Middelkerke,Apartment,185000,1.0,50.0,Installed,1.0,0.0,0.0,10.0,0.0,5.0,50.0,201.0,2.0, Good,0.0
8529,9900 Eeklo,Apartment,185000,2.0,75.0,Installed,0.0,0.0,1.0,3.0,0.0,5.0,75.0,201.0,2.0, Just renovated,0.0
8530,3800 Sint-Truiden,Apartment,185000,2.0,95.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,95.0,201.0,1.0, Good,0.0
8531,4300 Waremme,Apartment,185000,2.0,81.0,Installed,0.0,0.0,1.0,4.0,0.0,5.0,81.0,201.0,2.0, Good,0.0
8532,8000 Brugge,Apartment,185000,2.0,71.0,Installed,0.0,0.0,1.0,15.0,1.0,110.0,71.0,201.0,2.0, As new,0.0
8533,3500 Hasselt,Apartment,185000,2.0,94.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,94.0,201.0,3.0,Good,0.0
8534,2275 Lille,Apartment,185000,1.0,59.0,Installed,0.0,0.0,1.0,44.0,0.0,5.0,59.0,201.0,4.0,Good,0.0
8535,8570 VICHTE,Apartment,185000,2.0,69.0,Installed,0.0,0.0,1.0,15.0,0.0,5.0,69.0,201.0,1.0,Good,0.0
8536,1140 Evere,Apartment,185000,1.0,38.0,Installed,1.0,0.0,1.0,3.0,0.0,5.0,38.0,201.0,1.0,Good,0.0
8537,7134 PRONNES-LEZ-BINCHE,Apartment,185000,2.0,110.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,110.0,201.0,3.0, Good,0.0
8538,4000 Lige,Apartment,185000,1.0,60.0,Not installed,1.0,0.0,0.0,10.0,0.0,5.0,60.0,201.0,1.0,Good,0.0
8539,8570 VICHTE,Apartment,185000,2.0,71.0,Installed,0.0,0.0,1.0,7.0,0.0,5.0,71.0,201.0,1.0,Good,0.0
8540,2600 Antwerpen Berchem,Apartment,185000,2.0,201.0,Hyper equipped,1.0,0.0,1.0,5.0,0.0,5.0,201.0,201.0,3.0, As new,0.0
8541,4032 Lige Chne,Apartment,185000,3.0,95.0,Installed,0.0,0.0,1.0,7.0,0.0,5.0,95.0,201.0,2.0, Good,0.0
8542,5537 ANHE,Apartment,185000,2.0,102.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,102.0,201.0,2.0,Good,0.0
8543,9060 Zelzate,Apartment,185000,2.0,96.0,Installed,0.0,0.0,0.0,10.0,1.0,4.0,96.0,201.0,2.0, Good,0.0
8544,8500 Kortrijk,Apartment,185000,2.0,85.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,85.0,201.0,1.0, Just renovated,0.0
8545,6031 Monceau-sur-Sambre,Apartment,185000,2.0,90.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,90.0,201.0,4.0, As new,0.0
8546,8450 Bredene,Apartment,185000,2.0,81.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,81.0,201.0,1.0, As new,0.0
8547,1120 Bruxelles 12,Apartment,185000,1.0,65.0,Installed,0.0,0.0,1.0,2.0,0.0,5.0,65.0,201.0,2.0,Good,0.0
8548,8600 Diksmuide,Apartment,185000,2.0,80.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,80.0,201.0,2.0,Good,0.0
8549,9000 Gent,Apartment,185000,1.0,86.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,86.0,201.0,2.0, To be done up,0.0
8550,1081 Koekelberg,Apartment,185000,2.0,83.0,Installed,0.0,0.0,1.0,2.0,0.0,5.0,83.0,201.0,2.0, Good,0.0
8551,8800 Roeselare,Apartment,185000,1.0,73.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,73.0,201.0,1.0, As new,0.0
8552,4000 Liege,Apartment,185000,1.0,34.0,USA installed,1.0,0.0,0.0,10.0,0.0,5.0,34.0,201.0,1.0,Good,0.0
8553,8400 Oostende,Apartment,185000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0,Good,0.0
8554,8660 De Panne,Apartment,185000,1.0,201.0,Installed,1.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
8555,3300 Tienen,Apartment,185000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, Good,0.0
8556,5530 Yvoir Godinne,Apartment,185000,2.0,110.0,Not installed,0.0,0.0,1.0,15.0,1.0,400.0,110.0,201.0,4.0, As new,0.0
8557,1020 Laeken,Apartment,185000,1.0,76.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,76.0,201.0,2.0, As new,0.0
8558,9290 Berlare,Apartment,185000,2.0,70.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,70.0,201.0,2.0, Good,0.0
8559,8530 Harelbeke,Apartment,185000,1.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
8560,2610 Wilrijk,Apartment,185000,2.0,96.0,Semi equipped,0.0,0.0,1.0,10.0,0.0,5.0,96.0,201.0,1.0, To be done up,0.0
8561,1030 Schaerbeek,Apartment,185000,1.0,75.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,75.0,201.0,2.0, Good,0.0
8562,2140 Borgerhout,Apartment,185000,2.0,201.0,Semi equipped,0.0,0.0,1.0,8.0,0.0,5.0,201.0,201.0,2.0, Good,0.0
8563,8370 Blankenberge,Apartment,185000,1.0,55.0,Installed,1.0,0.0,1.0,5.0,0.0,5.0,55.0,201.0,2.0, As new,0.0
8564,8370 Blankenberge,Apartment,185000,2.0,60.0,Installed,1.0,0.0,0.0,10.0,0.0,5.0,60.0,201.0,4.0, Good,0.0
8565,8400 Oostende,Apartment,185000,2.0,76.0,Installed,0.0,0.0,1.0,16.0,0.0,5.0,76.0,201.0,2.0, Good,0.0
8566,2200 Herentals,Apartment,185000,1.0,50.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,50.0,201.0,1.0, Good,0.0
8567,8500 Kortrijk,Apartment,185000,2.0,104.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,104.0,201.0,2.0, Good,0.0
8568,3270 Scherpenheuvel,Apartment,185000,1.0,201.0,Installed,0.0,0.0,1.0,14.0,0.0,5.0,201.0,201.0,2.0, Good,0.0
8569,8450 Bredene,Apartment,185000,2.0,81.0,Installed,0.0,0.0,1.0,5.0,0.0,5.0,81.0,201.0,2.0, Good,0.0
8570,1070 Anderlecht,Apartment,185000,2.0,70.0,Semi equipped,0.0,0.0,1.0,42.0,0.0,5.0,70.0,201.0,2.0, To renovate,0.0
8571,2140 Borgerhout,Apartment,185000,1.0,79.0,Installed,0.0,0.0,1.0,7.0,0.0,5.0,79.0,201.0,2.0, Good,0.0
8572,3530 HOUTHALEN,Apartment,185000,2.0,135.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,135.0,201.0,2.0, Good,0.0
8573,1070 Anderlecht,Apartment,185000,1.0,90.0,Hyper equipped,1.0,0.0,1.0,12.0,0.0,5.0,90.0,201.0,1.0, Just renovated,0.0
8574,7500 Tournai,Apartment,185000,3.0,110.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,110.0,201.0,2.0, Good,0.0
8575,4000 Lige 1,Apartment,185000,2.0,89.0,Installed,0.0,0.0,1.0,6.0,0.0,5.0,89.0,201.0,2.0,Good,0.0
8576,1501 Halle,Apartment,185000,1.0,60.0,Installed,0.0,0.0,1.0,8.0,0.0,5.0,60.0,201.0,1.0, Good,0.0
8577,2100 Antwerpen,Apartment,185000,1.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, To be done up,0.0
8578,2170 Antwerpen Merksem,Apartment,185000,1.0,80.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,80.0,201.0,2.0, As new,0.0
8579,2300 Turnhout,Apartment,185000,2.0,119.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,119.0,201.0,2.0, Good,0.0
8580,1083 Ganshoren,Apartment,185000,2.0,201.0,Installed,0.0,0.0,1.0,8.0,0.0,5.0,201.0,201.0,2.0,Good,0.0
8581,4000 Liege,Apartment,185000,3.0,90.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,90.0,201.0,3.0, Good,0.0
8582,4721 La Calamine,Apartment,185000,2.0,201.0,USA installed,1.0,0.0,1.0,21.0,0.0,5.0,201.0,201.0,3.0, Good,0.0
8583,2020 Antwerp,Apartment,185000,2.0,87.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,87.0,201.0,1.0, To be done up,0.0
8584,4430 Ans,Apartment,185000,2.0,85.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,85.0,201.0,2.0, Good,0.0
8585,6720 Hachy,Apartment,185000,2.0,74.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,74.0,201.0,3.0, Good,0.0
8586,2600 Antwerpen,Apartment,185000,1.0,201.0,Installed,0.0,0.0,1.0,6.0,0.0,5.0,201.0,201.0,1.0, As new,0.0
8587,2610 Wilrijk,Apartment,185000,2.0,75.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,75.0,201.0,3.0, To be done up,0.0
8588,2640 Mortsel,Apartment,185000,2.0,85.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,85.0,201.0,1.0,Good,0.0
8589,3950 Bocholt,Apartment,185000,2.0,89.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,89.0,201.0,2.0, To be done up,0.0
8590,8970 Poperinge,Apartment,185000,2.0,80.0,Installed,0.0,0.0,1.0,4.0,0.0,5.0,80.0,201.0,1.0,Good,0.0
8591,1030 Schaerbeek,Apartment,185000,2.0,69.0,Installed,0.0,0.0,1.0,4.0,0.0,5.0,69.0,201.0,2.0, Good,0.0
8592,8560 Gullegem,Apartment,185000,1.0,89.0,Installed,0.0,0.0,1.0,38.0,0.0,5.0,89.0,201.0,2.0, To be done up,0.0
8593,1560 Hoeilaart,Apartment,185000,1.0,59.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,59.0,201.0,2.0, Good,0.0
8594,7000 Mons,Apartment,185000,2.0,201.0,Hyper equipped,0.0,0.0,1.0,1.0,0.0,5.0,201.0,201.0,2.0, As new,0.0
8595,2300 Turnhout,Apartment,185000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
8596,8850 Ardooie,Apartment,185000,1.0,74.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,74.0,201.0,4.0, Good,0.0
8597,8400 Oostende,Apartment,185000,1.0,76.0,Installed,1.0,0.0,0.0,10.0,0.0,5.0,76.0,201.0,2.0, Good,0.0
8598,1800 Vilvoorde,Apartment,185000,2.0,90.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,90.0,201.0,2.0,Good,0.0
8599,6041 Gosselies,Apartment,185000,2.0,81.0,Hyper equipped,0.0,0.0,1.0,13.0,0.0,5.0,81.0,201.0,1.0, As new,0.0
8600,2400 Mol,Apartment,185000,2.0,100.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,100.0,201.0,1.0, Good,0.0
8601,1082 Berchem-Ste-Agathe,Apartment,185000,1.0,201.0,Installed,0.0,0.0,1.0,4.0,1.0,100.0,201.0,201.0,4.0, Good,0.0
8602,5590 Ciney,Apartment,185000,2.0,112.0,USA semi equipped,0.0,0.0,1.0,29.0,0.0,5.0,112.0,201.0,2.0, Good,0.0
8603,8400 Oostende,Apartment,185000,2.0,201.0,Installed,0.0,0.0,1.0,4.0,0.0,5.0,201.0,201.0,2.0, As new,0.0
8604,4800 Verviers,Apartment,185000,3.0,110.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,110.0,201.0,1.0, Good,0.0
8605,2100 Deurne,Apartment,185000,2.0,80.0,Installed,0.0,0.0,1.0,4.0,0.0,5.0,80.0,201.0,2.0, As new,0.0
8606,7500 Tournai,Apartment,185000,2.0,82.0,Semi equipped,0.0,0.0,1.0,13.0,0.0,5.0,82.0,201.0,2.0, As new,0.0
8607,8580 Avelgem,Apartment,185000,1.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0, Good,0.0
8608,1070 Anderlecht,Apartment,185000,2.0,70.0,Installed,0.0,0.0,1.0,7.0,0.0,5.0,70.0,201.0,1.0, Just renovated,0.0
8609,2100 Deurne,Apartment,185000,2.0,85.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,85.0,201.0,1.0,Good,0.0
8610,9880 Aalter,Apartment,185000,2.0,75.0,Installed,0.0,0.0,1.0,4.0,0.0,5.0,75.0,201.0,2.0, Good,0.0
8611,1070 Anderlecht,Apartment,185000,2.0,84.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,84.0,201.0,3.0, To be done up,0.0
8612,5300 Andenne,Apartment,185000,3.0,103.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,103.0,201.0,1.0, Good,0.0
8613,3500 Hasselt,Apartment,185000,2.0,85.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,85.0,201.0,3.0, Just renovated,0.0
8614,2100 Antwerp,Apartment,185000,1.0,74.0,Hyper equipped,0.0,0.0,1.0,7.0,0.0,5.0,74.0,201.0,2.0, As new,0.0
8615,2400 Mol,Apartment,185000,2.0,87.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,87.0,201.0,1.0, Good,0.0
8616,8800 RUMBEKE,Apartment,185000,1.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, Good,0.0
8617,7500 Tournai,Apartment,185000,2.0,76.0,Installed,0.0,0.0,1.0,8.0,0.0,5.0,76.0,201.0,1.0,Good,0.0
8618,5020 Flawinne Namur,Apartment,185000,1.0,64.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,64.0,201.0,4.0,Good,0.0
8619,4800 Verviers,Apartment,185000,2.0,125.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,125.0,201.0,1.0, As new,0.0
8620,2850 Boom Boom,Apartment,185000,2.0,85.0,Installed,0.0,0.0,1.0,1.0,0.0,5.0,85.0,201.0,2.0, To be done up,0.0
8621,1050 Ixelles,Apartment,1150000,3.0,210.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,210.0,201.0,1.0,Good,0.0
8622,2900 Schoten,Apartment,1150000,3.0,236.0,Installed,0.0,0.0,0.0,10.0,1.0,43161.0,236.0,201.0,2.0, Good,0.0
8623,8301 Duinbergen,Apartment,1150000,3.0,73.0,Installed,0.0,0.0,1.0,1.0,0.0,5.0,73.0,201.0,3.0, Just renovated,0.0
8624,1000 Bruxelles,Apartment,1150000,3.0,225.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,225.0,201.0,1.0,Good,0.0
8625,8300 Knokke-Heist,Apartment,1150000,3.0,73.0,Installed,1.0,0.0,0.0,10.0,0.0,5.0,73.0,201.0,1.0,Good,0.0
8626,8301 Knokke-Heist,Apartment,1150000,3.0,73.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,73.0,201.0,3.0, As new,0.0
8627,2000 Antwerp,Apartment,1150000,4.0,245.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,245.0,201.0,1.0,Good,0.0
8628,8400 Oostende,Apartment,1149000,2.0,159.0,Hyper equipped,0.0,0.0,1.0,120.0,0.0,5.0,159.0,201.0,1.0, As new,0.0
8629,8400 Oostende,Apartment,1149000,2.0,159.0,Installed,0.0,0.0,0.0,10.0,1.0,119.0,159.0,201.0,2.0, As new,0.0
8630,8370 Blankenberge,Apartment,1141300,2.0,111.0,Installed,0.0,0.0,1.0,46.0,0.0,5.0,111.0,201.0,1.0,Good,0.0
8631,1050 Ixelles,Apartment,1135000,3.0,233.0,USA hyper equipped,0.0,0.0,1.0,5.0,0.0,5.0,233.0,201.0,2.0, As new,0.0
8632,1050 Ixelles,Apartment,1135000,3.0,227.0,Hyper equipped,0.0,0.0,1.0,10.0,0.0,5.0,227.0,201.0,2.0, Good,0.0
8633,4960 Malmedy,Apartment,1130000,10.0,330.0,Installed,1.0,0.0,0.0,10.0,0.0,5.0,330.0,201.0,1.0, As new,0.0
8634,1180 Uccle,Apartment,1130000,2.0,201.0,Hyper equipped,0.0,0.0,1.0,18.0,0.0,5.0,201.0,201.0,4.0,Good,0.0
8635,1050 Ixelles,Apartment,1125000,3.0,233.0,Hyper equipped,0.0,0.0,1.0,5.0,0.0,5.0,233.0,201.0,2.0, As new,0.0
8636,1050 Ixelles,Apartment,1125000,3.0,233.0,Hyper equipped,0.0,0.0,1.0,14.0,0.0,5.0,233.0,201.0,2.0,Good,0.0
8637,1160 Auderghem,Apartment,1125000,4.0,240.0,Hyper equipped,0.0,0.0,1.0,70.0,1.0,240.0,240.0,201.0,3.0, Good,0.0
8638,8300 Knokke-Heist,Apartment,1115000,3.0,157.0,Hyper equipped,0.0,0.0,1.0,25.0,0.0,5.0,157.0,201.0,2.0, To renovate,0.0
8639,8620 Nieuwpoort,Apartment,1100000,3.0,184.0,Installed,0.0,0.0,1.0,15.0,0.0,5.0,184.0,201.0,1.0,Good,0.0
8640,1180 Uccle,Apartment,1100000,2.0,166.0,USA hyper equipped,0.0,0.0,1.0,52.0,0.0,5.0,166.0,201.0,3.0, As new,0.0
8641,1050 Bruxelles,Apartment,1100000,2.0,201.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, As new,0.0
8642,1180 Uccle,Apartment,1100000,3.0,166.0,USA hyper equipped,0.0,0.0,1.0,52.0,0.0,5.0,166.0,201.0,2.0, As new,0.0
8643,2018 Antwerp,Apartment,1100000,2.0,164.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,164.0,201.0,1.0,Good,0.0
8644,2018 Antwerpen 1,Apartment,1100000,6.0,295.0,Hyper equipped,1.0,0.0,1.0,60.0,0.0,5.0,295.0,201.0,1.0, As new,0.0
8645,3740 Munsterbilzen,Apartment,1100000,12.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0,Good,0.0
8646,8300 Knokke-Heist,Apartment,1095000,3.0,113.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,113.0,201.0,2.0, Just renovated,0.0
8647,8300 Knokke,Apartment,1095000,2.0,100.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,100.0,201.0,1.0,Good,0.0
8648,8300 Knokke,Apartment,1095000,2.0,113.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,113.0,201.0,1.0, Just renovated,0.0
8649,8300 Knokke-Heist,Apartment,1095000,2.0,113.0,Installed,0.0,0.0,1.0,35.0,0.0,5.0,113.0,201.0,2.0, Good,0.0
8650,8300 Knokke-Heist,Apartment,1095000,2.0,116.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,116.0,201.0,1.0,Good,0.0
8651,7700 Mouscron,Apartment,1090000,28.0,1443.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,1443.0,201.0,1.0,Good,0.0
8652,1040 Etterbeek,Apartment,1075000,3.0,173.0,Hyper equipped,0.0,0.0,1.0,14.0,0.0,5.0,173.0,201.0,2.0, Just renovated,0.0
8653,1200 Woluwe-Saint-Lambert,Apartment,1075000,3.0,174.0,Hyper equipped,0.0,0.0,1.0,10.0,0.0,5.0,174.0,201.0,3.0,Good,0.0
8654,8301 Duinbergen,Apartment,1075000,3.0,129.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,129.0,201.0,1.0, As new,0.0
8655,8300 Knokke-Heist,Apartment,1075000,3.0,129.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,129.0,201.0,1.0, As new,0.0
8656,2930 Brasschaat,Apartment,1075000,3.0,220.0,Installed,0.0,0.0,1.0,85.0,1.0,16809.0,220.0,201.0,2.0, As new,0.0
8657,2000 Antwerp,Apartment,1070000,2.0,147.0,Installed,0.0,0.0,1.0,17.0,0.0,5.0,147.0,201.0,1.0,Good,0.0
8658,8300 Knokke,Apartment,1065000,3.0,150.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,150.0,201.0,1.0,Good,0.0
8659,2900 Schoten,Apartment,1065000,3.0,300.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,300.0,201.0,2.0,Good,0.0
8660,2900 Schoten,Apartment,1065000,4.0,291.0,Installed,0.0,0.0,1.0,38.0,0.0,5.0,291.0,201.0,3.0, As new,0.0
8661,8790 Waregem,Apartment,1050000,2.0,188.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,188.0,201.0,1.0, As new,0.0
8662,8000 Brugge,Apartment,1050000,3.0,213.0,Hyper equipped,0.0,0.0,1.0,27.0,0.0,5.0,213.0,201.0,4.0, As new,0.0
8663,2800 Mechelen,Apartment,1050000,8.0,825.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,825.0,201.0,2.0, To be done up,0.0
8664,8300 Knokke,Apartment,1045000,3.0,132.0,USA hyper equipped,0.0,0.0,1.0,13.0,0.0,5.0,132.0,201.0,2.0, As new,0.0
8665,1050 Ixelles,Apartment,1040000,3.0,223.0,USA uninstalled,0.0,0.0,1.0,5.0,0.0,5.0,223.0,201.0,2.0, As new,0.0
8666,9250 Waasmunster,Apartment,1015000,3.0,253.0,Installed,0.0,0.0,1.0,137.0,1.0,10000.0,253.0,201.0,3.0, As new,0.0
8667,8300 Knokke-Heist Knokke,Apartment,1000000,1.0,68.0,Hyper equipped,1.0,0.0,0.0,10.0,0.0,5.0,68.0,201.0,1.0, Good,0.0
8668,8300 Knokke-Heist,Apartment,1000000,1.0,68.0,Installed,1.0,0.0,0.0,10.0,0.0,5.0,68.0,201.0,1.0, As new,0.0
8669,2018 Antwerp,Apartment,999999,4.0,223.0,Hyper equipped,0.0,0.0,0.0,10.0,1.0,130.0,223.0,201.0,2.0, As new,0.0
8670,1200 Woluwe-Saint-Lambert,Apartment,999000,4.0,300.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,300.0,201.0,3.0,Good,0.0
8671,1050 Ixelles,Apartment,995000,4.0,201.0,Hyper equipped,0.0,0.0,1.0,5.0,0.0,5.0,201.0,201.0,2.0, As new,0.0
8672,1180 Uccle,Apartment,995000,4.0,215.0,USA hyper equipped,0.0,0.0,1.0,40.0,0.0,5.0,215.0,201.0,3.0, As new,0.0
8673,2000 Antwerp,Apartment,995000,1.0,113.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,113.0,201.0,1.0, As new,0.0
8674,1050 Ixelles,Apartment,995000,3.0,170.0,USA uninstalled,0.0,0.0,1.0,13.0,0.0,5.0,170.0,201.0,2.0, Just renovated,0.0
8675,2000 Antwerp,Apartment,995000,3.0,140.0,USA hyper equipped,0.0,0.0,1.0,43.0,0.0,5.0,140.0,201.0,3.0, As new,0.0
8676,2000 Antwerp,Apartment,995000,2.0,201.0,Hyper equipped,0.0,0.0,1.0,39.0,1.0,39.0,201.0,201.0,2.0, As new,0.0
8677,1180 Uccle,Apartment,995000,4.0,215.0,Installed,0.0,0.0,1.0,40.0,0.0,5.0,215.0,201.0,4.0, As new,0.0
8678,8420 De Haan,Apartment,995000,3.0,165.0,Installed,0.0,0.0,1.0,75.0,0.0,5.0,165.0,201.0,3.0, As new,0.0
8679,8620 Nieuwpoort,Apartment,995000,3.0,129.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,129.0,201.0,1.0, As new,0.0
8680,2000 Antwerp,Apartment,995000,2.0,185.0,Hyper equipped,0.0,0.0,1.0,26.0,0.0,5.0,185.0,201.0,3.0, As new,0.0
8681,2110 Wijnegem,Apartment,995000,2.0,185.0,Hyper equipped,0.0,0.0,1.0,26.0,0.0,5.0,185.0,201.0,3.0, As new,0.0
8682,8300 Knokke-Heist,Apartment,995000,2.0,95.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,95.0,201.0,1.0,Good,0.0
8683,9000 Gent,Apartment,995000,2.0,216.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,216.0,201.0,1.0,Good,0.0
8684,2000 Antwerp,Apartment,995000,2.0,146.0,Installed,0.0,0.0,1.0,19.0,0.0,5.0,146.0,201.0,1.0,Good,0.0
8685,8200 Sint-andries,Apartment,995000,2.0,345.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,345.0,201.0,3.0, Good,0.0
8686,8300 Knokke-Heist,Apartment,995000,3.0,84.0,Hyper equipped,0.0,0.0,1.0,4.0,0.0,5.0,84.0,201.0,2.0,Good,0.0
8687,8400 Oostende,Apartment,995000,3.0,201.0,USA installed,1.0,0.0,1.0,48.0,0.0,5.0,201.0,201.0,4.0, As new,0.0
8688,8620 Nieuwpoort,Apartment,995000,3.0,129.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,129.0,201.0,1.0,Good,0.0
8689,8301 Duinbergen,Apartment,995000,2.0,85.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,85.0,201.0,1.0,Good,0.0
8690,1050 Bruxelles,Apartment,990000,3.0,201.0,USA hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, As new,0.0
8691,8620 Newport,Apartment,990000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0, As new,0.0
8692,8800 Roeselare,Apartment,990000,2.0,201.0,Installed,0.0,0.0,1.0,30.0,0.0,5.0,201.0,201.0,1.0, As new,0.0
8693,3500 Hasselt,Apartment,990000,4.0,300.0,Installed,0.0,0.0,1.0,30.0,0.0,5.0,300.0,201.0,1.0, As new,0.0
8694,1060 Sint-Gillis,Apartment,986000,9.0,340.0,Installed,1.0,0.0,0.0,10.0,1.0,15.0,340.0,201.0,1.0, As new,0.0
8695,8300 Knokke-Zoute,Apartment,985000,3.0,92.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,92.0,201.0,2.0, As new,0.0
8696,1000 Bruxelles,Apartment,985000,3.0,195.0,Installed,0.0,0.0,1.0,24.0,0.0,5.0,195.0,201.0,1.0, As new,0.0
8697,1210 Sint-Joost-ten-Node,Apartment,980000,2.0,500.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,500.0,201.0,2.0, Good,0.0
8698,2000 Antwerpen,Apartment,980000,3.0,201.0,Hyper equipped,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, As new,0.0
8699,2000 Antwerp,Apartment,980000,3.0,194.0,Installed,0.0,0.0,1.0,10.0,0.0,5.0,194.0,201.0,2.0, As new,0.0
8700,2930 Brasschaat,Apartment,979000,6.0,90.0,Installed,0.0,0.0,0.0,10.0,1.0,60.0,90.0,201.0,2.0,Good,0.0
8701,8500 Kortrijk,Apartment,975500,2.0,201.0,Installed,0.0,0.0,1.0,66.0,1.0,1.0,201.0,201.0,1.0, As new,0.0
8702,1000 Bruxelles ville,Apartment,975000,2.0,180.0,Hyper equipped,0.0,0.0,1.0,70.0,0.0,5.0,180.0,201.0,2.0, As new,0.0
8703,1050 Ixelles,Apartment,975000,3.0,166.0,Hyper equipped,0.0,0.0,1.0,7.0,0.0,5.0,166.0,201.0,2.0, As new,0.0
